PLACA,viajes,toneladas,dias_activos,corredores,flota,tipologia,viajes_mes,meses_activos,estabilidad,indice_utilizacion
WCQ944,1,0.212,1,1,Terceros,CAMIONETA,0.06,1,0.06,0.01
WCR367,57,397.188,56,28,Terceros,SENCILLO,3.18,18,1.0,0.42
WCR619,1,32.43,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WCR647,1,1.411,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WCR662,2,66.07300000000001,2,2,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WCR720,4,71.432,4,2,Empresas,TRACTOMULA,0.22,3,0.17,0.03
WCR750,1,33.150999999999996,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WCS055,2,54.998999999999995,2,2,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WCS450,1,4.2,1,1,Terceros,TURBO,0.06,1,0.06,0.01
WCS579,1,4.149,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WCS644,41,163.19,41,27,Terceros,TURBO,2.29,5,0.28,0.3
WCS828,185,577.152,180,13,Terceros,TURBO,10.33,18,1.0,1.37
WCT833,1,17.851,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WCU032,2,17.668999999999997,2,2,Empresas,SENCILLO,0.11,2,0.11,0.01
WCV122,1,3.1,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WCV191,1,32.659,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WCW054,1,30.259,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WCW190,3,94.99699999999999,3,3,Terceros,TRACTOMULA,0.17,3,0.17,0.02
WCW597,38,1224.678,38,9,Terceros,TRACTOMULA,2.12,9,0.5,0.28
WCW870,2,7.254,2,2,Empresas,TURBO,0.11,2,0.11,0.01
WCX730,2,15.897,2,2,Empresas,SENCILLO,0.11,2,0.11,0.01
WCX741,3,25.223,3,2,Empresas,SENCILLO,0.17,3,0.17,0.02
WCX837,9,218.688,9,8,Empresas,TRACTOMULA,0.5,7,0.39,0.07
WCY184,336,2841.741,250,19,Terceros,SENCILLO,18.77,18,1.0,1.5
WCZ118,1,4.056,1,1,Terceros,TURBO,0.06,1,0.06,0.01
WCZ923,6,23.151,6,3,Terceros,TURBO,0.34,3,0.17,0.05
WDB026,1,33.021,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WDB060,3,34.992,3,1,Empresas,TRACTOMULA,0.17,2,0.11,0.02
WDB063,1,34.5,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WDC835,3,94.508,3,1,Terceros,TRACTOMULA,0.17,3,0.17,0.02
WDC840,5,162.219,5,3,Terceros,TRACTOMULA,0.28,4,0.22,0.04
WDK235,16,122.511,16,7,Terceros,SENCILLO,0.89,12,0.67,0.12
WDK259,47,324.957,47,16,Terceros,SENCILLO,2.63,18,1.0,0.35
WDK334,1,30.03,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WDK435,7,50.122,7,4,Terceros,SENCILLO,0.39,6,0.33,0.05
WDK443,31,220.492,30,18,Terceros,SENCILLO,1.73,15,0.83,0.23
WDK479,54,1503.951,53,31,Terceros,TRACTOMULA,3.02,18,1.0,0.4
WDL581,22,84.125,22,9,Terceros,TURBO,1.23,12,0.67,0.16
WDL627,1,14.0,1,1,Terceros,TRACTOMULA,0.06,1,0.06,0.01
WDM005,1,4.257,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WDM126,1,25.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WDP500,57,464.998,57,36,Terceros,SENCILLO,3.18,18,1.0,0.42
WDP541,3,63.539,2,1,Empresas,TRACTOMULA,0.17,2,0.11,0.02
WDS742,1,30.149,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WDT933,7,221.61700000000002,7,5,Empresas,TRACTOMULA,0.39,5,0.28,0.05
WDV089,21,137.985,19,13,Terceros,SENCILLO,1.17,12,0.67,0.16
WDX691,20,99.918,20,14,Terceros,SENCILLO,1.12,13,0.72,0.15
WDX699,44,1104.052,44,30,Terceros,TRACTOMULA,2.46,14,0.78,0.33
WDY019,136,411.966,134,9,Terceros,TURBO,7.6,11,0.61,1.01
WDZ342,242,1318.748,236,25,Terceros,SENCILLO,13.52,18,1.0,1.5
WDZ805,83,243.79,83,8,Terceros,TURBO,4.64,7,0.39,0.62
WEB002,1,5.882,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WEB003,1,2.0,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WEB038,12,50.381,12,9,Terceros,TURBO,0.67,5,0.28,0.09
WEB059,1,33.486000000000004,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WEB067,2,13.703,2,1,Terceros,SENCILLO,0.11,2,0.11,0.01
WEF518,1,8.2,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WEJ788,2,29.411,2,2,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WEJ897,1,34.5,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WEL028,1,8.3,1,1,Terceros,SENCILLO,0.06,1,0.06,0.01
WEL924,3,11.316,3,2,Empresas,SENCILLO,0.17,2,0.11,0.02
WEM333,183,5377.634,160,13,Empresas,TRACTOMULA,10.22,18,1.0,1.36
WEM440,1,33.019999999999996,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WEM469,2,65.811,2,2,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WEO022,1,8.969999999999999,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WEO421,12,51.126000000000005,11,5,Terceros,TURBO,0.67,8,0.44,0.09
WER064,28,427.458,28,15,Terceros,DOBLETROQUE,1.56,15,0.83,0.21
WER238,15,57.702,15,5,Terceros,TURBO,0.84,4,0.22,0.11
WFC474,95,884.335,80,23,Terceros,SENCILLO,5.31,9,0.5,0.7
WFC524,1,33.066,1,1,Terceros,TRACTOMULA,0.06,1,0.06,0.01
WFC736,188,997.301,175,22,Terceros,TURBO,10.5,18,1.0,1.39
WFD044,2,18.083,2,1,Empresas,SENCILLO,0.11,1,0.06,0.01
WFD331,1,4.5,1,1,Terceros,TURBO,0.06,1,0.06,0.01
WFD338,5,34.176,5,3,Empresas,SENCILLO,0.28,5,0.28,0.04
WFD951,1,8.4,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WFE916,3,18.874000000000002,3,3,Terceros,SENCILLO,0.17,3,0.17,0.02
WFE962,1,26.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WFE964,15,487.716,15,11,Empresas,TRACTOMULA,0.84,10,0.56,0.11
WFE976,2,14.703,2,2,Terceros,SENCILLO,0.11,2,0.11,0.01
WFG008,8,33.424,8,7,Terceros,SENCILLO,0.45,2,0.11,0.06
WFG027,1,9.086,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WFG093,1,7.5729999999999995,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WFG445,1,3.744,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WFG895,2,43.307,2,2,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WFG916,2,58.492999999999995,2,2,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WFG969,3,13.388,3,3,Terceros,TURBO,0.17,1,0.06,0.02
WFH353,55,436.70300000000003,55,36,Terceros,SENCILLO,3.07,17,0.94,0.41
WFH926,21,140.464,21,10,Terceros,SENCILLO,1.17,10,0.56,0.16
WFH942,17,72.723,17,5,Terceros,TURBO,0.95,3,0.17,0.13
WFI016,2,64.0,2,1,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WFI153,17,534.185,17,13,Terceros,TRACTOMULA,0.95,10,0.56,0.13
WFI208,14,447.60900000000004,14,5,Empresas,TRACTOMULA,0.78,7,0.39,0.1
WFI284,9,251.16899999999998,8,6,Empresas,TRACTOMULA,0.5,6,0.33,0.07
WFI358,5,157.885,5,3,Terceros,TRACTOMULA,0.28,3,0.17,0.04
WFI554,1,29.98,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WFI683,1,26.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WFI886,446,1785.4,249,2,Terceros,TURBO,24.91,18,1.0,1.5
WFJ815,27,414.019,27,23,Terceros,DOBLETROQUE,1.51,12,0.67,0.2
WFL027,1,18.144,1,1,Terceros,TRACTOMULA,0.06,1,0.06,0.01
WFL300,1,22.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WFL301,93,2926.027,84,7,Terceros,TRACTOMULA,5.19,10,0.56,0.69
WFL339,2,48.0,2,1,Empresas,TRACTOMULA,0.11,1,0.06,0.01
WFL364,233,786.452,210,39,Terceros,TURBO,13.01,18,1.0,1.5
WFL527,1,30.03,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WFL531,1,25.025,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WFL677,7,55.163000000000004,7,5,Terceros,SENCILLO,0.39,5,0.28,0.05
WFL765,21,724.5,21,1,Empresas,TRACTOMULA,1.17,11,0.61,0.16
WFL767,1,32.571000000000005,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WFL771,50,1571.488,45,21,Terceros,TRACTOMULA,2.79,12,0.67,0.37
WFQ089,309,1258.809,282,44,Terceros,TURBO,17.26,18,1.0,1.5
WFQ625,24,134.11599999999999,24,14,Empresas,SENCILLO,1.34,6,0.33,0.18
WFQ666,2,13.677999999999999,2,2,Empresas,SENCILLO,0.11,2,0.11,0.01
WFQ846,1,8.61,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WFR195,1,7.444000000000001,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WFR370,1,0.319,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WFR776,20,642.717,20,18,Terceros,TRACTOMULA,1.12,10,0.56,0.15
WFR879,1,20.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WFR936,3,92.816,3,3,Empresas,TRACTOMULA,0.17,2,0.11,0.02
WFR966,1,33.661,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WFS054,2,32.379,2,2,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WFT312,1,27.367,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WFT800,13,106.572,13,8,Empresas,SENCILLO,0.73,7,0.39,0.1
WFU877,1,28.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WFV493,4,12.322000000000001,4,2,Terceros,TURBO,0.22,2,0.11,0.03
WFW184,2,16.933999999999997,2,2,Empresas,SENCILLO,0.11,2,0.11,0.01
WGB382,2,45.292,2,2,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WGC210,76,1188.113,75,30,Terceros,DOBLETROQUE,4.24,18,1.0,0.56
WGO911,3,101.095,3,2,Terceros,TRACTOMULA,0.17,1,0.06,0.02
WGP376,25,754.819,25,10,Terceros,TRACTOMULA,1.4,9,0.5,0.19
WGQ031,1,33.491,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WGQ172,1,4.0,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WGQ272,2,57.0,2,1,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WGQ316,56,445.023,55,28,Terceros,SENCILLO,3.13,16,0.89,0.42
WGQ433,467,4164.836,331,21,Terceros,SENCILLO,26.08,18,1.0,1.5
WGU662,2,7.459,2,2,Empresas,SENCILLO,0.11,2,0.11,0.01
WGU897,2,11.892,2,2,Empresas,SENCILLO,0.11,1,0.06,0.01
WGU957,1,3.466,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WGV170,1,6.433,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WGV207,101,556.611,100,17,Terceros,TURBO,5.64,17,0.94,0.75
WGV555,10,158.115,9,9,Empresas,DOBLETROQUE,0.56,6,0.33,0.07
WGV555.,1,15.604999999999999,1,1,Empresas,DOBLETROQUE,0.06,1,0.06,0.01
WGV959,2,12.336,2,1,Terceros,SENCILLO,0.11,2,0.11,0.01
WGZ109,4,13.774000000000001,4,3,Terceros,TURBO,0.22,3,0.17,0.03
WGZ261,504,577.419,319,11,Terceros,CAMIONETA,28.15,18,1.0,1.5
WGZ333,1,8.16,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WGZ638,4,126.43400000000001,4,4,Terceros,TRACTOMULA,0.22,3,0.17,0.03
WGZ647,25,717.828,25,16,Terceros,TRACTOMULA,1.4,13,0.72,0.19
WGZ648,52,1434.747,51,24,Terceros,TRACTOMULA,2.9,15,0.83,0.38
WGZ694,1,9.847,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WGZ954,66,2124.483,66,14,Terceros,TRACTOMULA,3.69,17,0.94,0.49
WHG537,8,37.173,8,6,Empresas,DOBLETROQUE,0.45,5,0.28,0.06
WHL987,1,31.396,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WHM245,1,26.538,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WHM572,52,834.388,52,25,Terceros,DOBLETROQUE,2.9,17,0.94,0.38
WHM633,1,34.5,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WHM670,2,56.65,2,2,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WHM738,15,116.391,15,11,Terceros,SENCILLO,0.84,10,0.56,0.11
WHO073,1,28.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WHO192,1,11.951,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WHO232,2,5.323,2,2,Empresas,TURBO,0.11,1,0.06,0.01
WHO375,1,1.609,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WHO798,1,33.457,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WHQ424,1,0.308,1,1,Empresas,CAMIONETA,0.06,1,0.06,0.01
WHT501,1,7.008,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WHT511,6,52.347,6,6,Terceros,SENCILLO,0.34,4,0.22,0.05
WHT513,105,694.982,104,55,Terceros,SENCILLO,5.86,18,1.0,0.78
WHU246,1,28.556,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WHW393,1,8.119,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WHW807,212,1858.872,157,10,Terceros,SENCILLO,11.84,13,0.72,1.5
WHX592,1,31.351,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WHX764,5,34.032,5,4,Terceros,SENCILLO,0.28,2,0.11,0.04
WLB522,1,30.111,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WLB527,1,32.573,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WLB538,1,27.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WLB587,1,16.752000000000002,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WLB675,69,1461.486,68,18,Terceros,TRACTOMULA,3.85,18,1.0,0.51
WLB707,1,8.53,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WLB730,1,15.0,1,1,Terceros,TRACTOMULA,0.06,1,0.06,0.01
WLB801,2,69.0,2,1,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WLB819,1,7.903,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WLB836,7,115.798,7,5,Terceros,TRACTOMULA,0.39,7,0.39,0.05
WLB893,2,32.903000000000006,2,2,Empresas,DOBLETROQUE,0.11,2,0.11,0.01
WLC032,1,34.5,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WLC083,5,90.815,5,2,Empresas,TRACTOMULA,0.28,4,0.22,0.04
WLC089,1,33.371,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WLC147,21,671.948,21,14,Terceros,TRACTOMULA,1.17,7,0.39,0.16
WLC178,9,100.745,9,4,Empresas,TRACTOMULA,0.5,6,0.33,0.07
WLC248,3,98.33000000000001,3,3,Empresas,TRACTOMULA,0.17,3,0.17,0.02
WLC248.,2,65.981,2,2,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WLC272,1,7.487,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WLC355,18,128.829,18,15,Terceros,SENCILLO,1.01,5,0.28,0.13
WLC399,1,33.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WLC423,1,16.091,1,1,Empresas,DOBLETROQUE,0.06,1,0.06,0.01
WLK750,18,114.617,18,9,Terceros,SENCILLO,1.01,11,0.61,0.13
WLK845,1,3.69,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WLL109,29,106.643,29,12,Terceros,TURBO,1.62,16,0.89,0.21
WLL402,3,21.42,3,3,Terceros,SENCILLO,0.17,2,0.11,0.02
WLL585,1,5.933,1,1,Terceros,TURBO,0.06,1,0.06,0.01
WLL746,13,108.429,13,9,Terceros,SENCILLO,0.73,4,0.22,0.1
WLM614,1,0.097,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WLN058,1,27.358,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WLN403,1,3.285,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WLN409,11,75.979,11,9,Terceros,SENCILLO,0.61,7,0.39,0.08
WLN421,1,8.386,1,1,Terceros,SENCILLO,0.06,1,0.06,0.01
WLP797,1,20.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WLQ015,1,18.036,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WLQ174,3,33.36,3,1,Empresas,TRACTOMULA,0.17,2,0.11,0.02
WLQ442,1,3.7819999999999996,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WLR060,1,34.5,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WLR501,1,33.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WLR732,2,7.185,2,2,Empresas,TURBO,0.11,1,0.06,0.01
WLR857,33,499.834,33,3,Empresas,TRACTOMULA,1.84,17,0.94,0.24
WLR995,2,17.07,2,2,Empresas,SENCILLO,0.11,2,0.11,0.01
WLS013,1,3.925,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WLS072,66,526.111,64,23,Terceros,SENCILLO,3.69,17,0.94,0.49
WLS105,6,30.158,6,4,Empresas,SENCILLO,0.34,3,0.17,0.05
WLS416,1,8.897,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WLS802,3,85.64099999999999,3,3,Terceros,TRACTOMULA,0.17,2,0.11,0.02
WLT187,1,4.0,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WLT254,2,69.0,2,1,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WLT277,1,26.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WLT310,196,3785.171,190,40,Flota Propia,TRACTOMULA,10.95,18,1.0,1.45
WLT314,163,4825.904,157,68,Flota Propia,TRACTOMULA,9.1,18,1.0,1.21
WLT335,2,6.379,2,2,Empresas,TURBO,0.11,2,0.11,0.01
WLW303,13,107.367,13,8,Terceros,SENCILLO,0.73,6,0.33,0.1
WLW307,4,14.578,4,3,Terceros,TURBO,0.22,3,0.17,0.03
WLW601,2,16.808,2,2,Empresas,SENCILLO,0.11,1,0.06,0.01
WLW668,2,11.307,2,2,Terceros,SENCILLO,0.11,2,0.11,0.01
WLW737,1,2.832,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WLW767,60,353.917,59,9,Terceros,SENCILLO,3.35,18,1.0,0.44
WLX059,1,8.307,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WLX109,67,423.204,67,15,Terceros,SENCILLO,3.74,18,1.0,0.5
WLX761,7,34.026,7,5,Terceros,SENCILLO,0.39,2,0.11,0.05
WLY637,7,25.622999999999998,7,6,Terceros,TURBO,0.39,3,0.17,0.05
WLY900,16,113.168,15,10,Terceros,SENCILLO,0.89,10,0.56,0.12
WLY913,5,18.795,5,3,Terceros,TURBO,0.28,3,0.17,0.04
WLZ039,82,439.042,79,42,Terceros,SENCILLO,4.58,18,1.0,0.61
WLZ251,2,10.18,2,2,Terceros,TURBO,0.11,2,0.11,0.01
WLZ406,2,12.709999999999999,2,1,Empresas,SENCILLO,0.11,2,0.11,0.01
WMB163,1,20.609,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WMO659,51,196.924,51,18,Terceros,TURBO,2.85,14,0.78,0.38
WMP350,1,2.862,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WMP790,37,986.889,37,21,Terceros,TRACTOMULA,2.07,16,0.89,0.27
WMZ533,297,398.091,257,14,Terceros,CAMIONETA,16.59,18,1.0,1.5
WN0418,1,1.275,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WNL773,1,8.0,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WNM111,1,5.305000000000001,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WNM965,2,64.463,2,1,Empresas,TRACTOMULA,0.11,1,0.06,0.01
WNN213,1,0.269,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WNO144,1,6.086999999999995,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WNO418,2,1.9689999999999999,2,2,Empresas,TURBO,0.11,1,0.06,0.01
WNO658,5,21.467,4,5,Terceros,TURBO,0.28,3,0.17,0.04
WNO864,4,57.542,4,1,Empresas,TRACTOMULA,0.22,3,0.17,0.03
WNP816,19,113.914,19,7,Terceros,SENCILLO,1.06,6,0.33,0.14
WNP817,68,491.117,66,37,Terceros,SENCILLO,3.8,14,0.78,0.5
WNP854,74,510.523,73,41,Terceros,SENCILLO,4.13,18,1.0,0.55
WNP861,63,508.154,63,34,Terceros,SENCILLO,3.52,18,1.0,0.47
WNP921,1,21.2,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WNP983,17,66.741,17,7,Terceros,TURBO,0.95,5,0.28,0.13
WNQ032,3,8.078,3,3,Terceros,TURBO,0.17,2,0.11,0.02
WNQ033,1,14.076,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WNQ114,1,20.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WNQ898,1,3.155,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WNQ945,1,20.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WNY371,7,55.787,7,6,Empresas,SENCILLO,0.39,6,0.33,0.05
WNZ447,1,15.218999999999998,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WNZ562,35,125.951,35,23,Terceros,TURBO,1.95,14,0.78,0.26
WOK576,1,6.935,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WOK671,2,16.538,2,2,Terceros,SENCILLO,0.11,2,0.11,0.01
WOK757,1,4.242,1,1,Empresas,TURBO,0.06,1,0.06,0.01
WOK951,1,15.818000000000001,1,1,Empresas,DOBLETROQUE,0.06,1,0.06,0.01
WOL052,1,5.0,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WOL210,1,8.691,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WOL286,85,568.525,80,40,Terceros,SENCILLO,4.75,17,0.94,0.63
WOL825,1,33.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOL867,4,64.183,4,3,Empresas,TRACTOMULA,0.22,4,0.22,0.03
WOL869,1,8.363,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WOL872,13,411.59000000000003,13,2,Empresas,TRACTOMULA,0.73,10,0.56,0.1
WOL918,2,31.248000000000005,2,1,Empresas,DOBLETROQUE,0.11,2,0.11,0.01
WOL935,1,15.882,1,1,Empresas,DOBLETROQUE,0.06,1,0.06,0.01
WOL937,5,158.265,5,3,Empresas,TRACTOMULA,0.28,3,0.17,0.04
WOL997,1,8.116000000000001,1,1,Empresas,SENCILLO,0.06,1,0.06,0.01
WOL998,1,33.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM010,1,33.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM028,1,33.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM031,3,27.134999999999998,3,3,Empresas,SENCILLO,0.17,2,0.11,0.02
WOM050,1,33.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM051,3,47.647999999999996,3,3,Empresas,DOBLETROQUE,0.17,2,0.11,0.02
WOM158,1,6.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM161,1,9.216,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM170,5,79.59,5,5,Terceros,DOBLETROQUE,0.28,4,0.22,0.04
WOM171,1,31.043999999999997,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM181,5,26.656,5,5,Empresas,SENCILLO,0.28,5,0.28,0.04
WOM224,3,43.908,3,3,Empresas,DOBLETROQUE,0.17,3,0.17,0.02
WOM236,3,49.138,3,2,Empresas,DOBLETROQUE,0.17,3,0.17,0.02
WOM240,2,17.57,2,1,Empresas,SENCILLO,0.11,1,0.06,0.01
WOM356,1,32.312,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM368,1,29.538999999999998,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM398,1,16.034,1,1,Empresas,DOBLETROQUE,0.06,1,0.06,0.01
WOM415,8,219.684,7,4,Empresas,TRACTOMULA,0.45,6,0.33,0.06
WOM458,1,33.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM517,3,26.015,3,2,Empresas,SENCILLO,0.17,2,0.11,0.02
WOM618,6,96.608,6,5,Empresas,DOBLETROQUE,0.34,5,0.28,0.05
WOM638,1,22.5,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM643,1,34.5,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM648,9,132.023,9,7,Empresas,DOBLETROQUE,0.5,8,0.44,0.07
WOM720,2,56.649,2,1,Empresas,TRACTOMULA,0.11,2,0.11,0.01
WOM721,1,32.854,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM729,1,14.03,1,1,Empresas,DOBLETROQUE,0.06,1,0.06,0.01
WOM740,5,81.261,5,3,Empresas,DOBLETROQUE,0.28,4,0.22,0.04
WOM763,1,9.5,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM800,3,96.362,3,1,Empresas,TRACTOMULA,0.17,2,0.11,0.02
WOM801,1,30.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM812,1,31.307000000000002,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM850,1,34.5,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM867,1,33.507,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM875,1,32.818,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOM924,6,91.291,6,4,Empresas,DOBLETROQUE,0.34,5,0.28,0.05
WOM930,4,64.86500000000001,4,3,Empresas,DOBLETROQUE,0.22,3,0.17,0.03
WOM961,3,58.254000000000005,2,1,Empresas,TRACTOMULA,0.17,2,0.11,0.02
WON079,1,33.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WON160,1,33.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WON218,1,33.0,1,1,Empresas,TRACTOMULA,0.06,1,0.06,0.01
WOO063,32,122.591,32,14,Terceros,TURBO,1.79,12,0.67,0.24
WOO253,77,661.838,77,32,Terceros,SENCILLO,4.3,18,1.0,0.57
WOO420,10,88.175,10,10,Terceros,SENCILLO,0.56,5,0.28,0.07
WOO499,9,72.164,9,5,Terceros,SENCILLO,0.5,4,0.22,0.07
